distance
1.1644741302407708
1.3459940564504733
1.3478872356395397
1.4656056768449008
1.4362799170078233
1.299576854210631
1.4142489172702235
1.4142489172702235
1.4142135623730951
1.1371015785759864
1.3741178988718545
1.0754068997360953
1.7733583958128711
1.0942120452636226
1.1610770861575042
1.4871449156017043
1.0690650120549265
1.2806248474865698
1.1271202242884297
1.4142489172702235
1.4142135623730951
1.4659467930317254
1.0628264204469138
1.2381033882515629
1.332066064427737
1.4026047197981333
1.2149485585818027
1.4593149077563758
1.1364858116140297
1.347070896426762
1.0
1.4192955999368138
1.1684605256490268
1.241329931968129
1.1546428019088848
1.2951061732537605
1.7362027531368565
1.4154857823376397
1.0004498987955368
1.7320796748417782
1.284523257866513
1.5752142711390091
1.4142135623730951
1.4677874505527018
1.3931618714277247
1.2465953633797937
1.416474496770062
1.193859288191033
1.0239140588936164
0.41000000000000003
1.4147791347061915
1.7330897264711946
1.4145317246354001
1.416474496770062
1.009752444909147
1.2037026210821342
1.7479702514631077
1.152952731034538
1.416474496770062
1.6551737068960466
1.776063061943466
1.2149485585818027
1.0885311203635843
1.8203296404772407
1.1713667231059623
1.0111874208078342
1.0
1.0
1.4142135623730951
1.3863621460498696
1.4656056768449008
1.5138031576133006
1.3055650117860849
1.0561249926026748
1.4142489172702235
1.5894967757123637
1.5607690412101336
1.7320796748417782
1.0218121158021176
1.4345033983926285
1.2592855117089214
1.4142135623730951
1.0384603988597736
1.7338973441354595
1.0809717850156866
1.0060318086422517
1.6579505420850165
1.7362027531368565
1.4142489172702235
1.012719112093773
1.3239335330748292
1.45275600153639
1.416474496770062
1.0965856099730653
1.1058028757423268
1.1092339699089637
1.2218837915284742
1.4677874505527018
1.7338973441354595
1.4142135623730951
1.4966963619919706
1.4677874505527018
1.2425779653607254
1.0807867504739312
1.0268885041717042
1.3059862173851606
1.5210522673465234
1.6042755374311484
1.103313192162588
1.1503477735015617
1.727917822120022
1.100727032465361
1.4645135711218247
1.0807867504739312
1.0
1.4646842663181714
1.7320508075688772
1.3734991809244008
1.1504781614615724
1.2439051410778879
1.0060318086422517
1.7320796748417782
1.4142489172702235
1.0809717850156866
1.0218121158021176
1.1317685275708986
1.0060318086422517
1.2839392508993561
1.0942120452636226
1.0358088626768938
1.4192955999368138
1.7320796748417782
1.034311365112073
1.4026047197981333
1.5735628363684748
